34.7094,-84.9175,natural gas,7926566
33.8697,-81.0178,natural gas,2711313
32.277252,-81.284411,natural gas,2544639
33.1189,-82.8608,natural gas,285386
32.3594,-81.1242,natural gas,5083538
32.3478,-81.1817,natural gas,8637475
30.159131,-81.518415,natural gas,560285
32.0303,-81.2722,biomass,44767
30.227953,-82.040881,biomass,31357
33.283333,-81.666666,biomass,84384
33.045278,-84.125556,biomass,398054
34.385278,-80.067778,biomass,24988
34.894167,-82.178333,biomass,30552
33.655,-84.394444,natural gas,40746.58
33.678056,-83.675833,solar,52357
32.995,-81.281944,biomass,150976
33.238611,-80.450278,biomass,143683
31.183889,-84.131944,solar,28018
30.815,-83.3625,biomass,30702
30.965,-84.626111,solar,43915
30.991944,-84.633889,solar,166191
31.810278,-82.575,solar,35129
32.352369,-84.968819,solar,52960
33.386625,-82.140117,solar,57016
30.827627,-81.556238,solar,56817
31.90474,-81.595373,solar,53215
32.638034,-83.378924,solar,41864
31.560729,-84.093261,solar,55145
32.575542,-84.316547,solar,40901
32.572875,-84.256778,solar,66350
32.561944,-84.275833,solar,219658
32.583056,-84.297222,solar,262940
30.6608,-81.4706,natural gas,147144
32.423798,-82.102824,solar,100171
32.506017,-84.256976,solar,203342
33.036789,-82.111292,solar,149129
30.694444,-83.303056,biomass,300871.59
31.5559,-84.1103,biomass,328623
34.929945,-80.625615,solar,104962
31.25,-81.433,solar,31603
34.376111,-83.330556,biomass,392026
31.819444,-82.602222,solar,112690
30.37926,-84.353938,solar,40284
32.620653,-80.995994,solar,137703
32.292879,-81.284401,solar,31403
32.820676,-81.98176,solar,35050
34.040559,-83.192902,biomass,372603
33.964988,-83.76564,biomass,36273
33.244192,-84.122025,biomass,34265
34.127146,-84.033376,biomass,51496
33.574,-80.707,solar,44715
32.763843,-81.242151,solar,38725
32.881,-81.136,solar,41662
33.791505,-81.256166,solar,22556
33.794732,-81.262417,solar,23465
32.681222,-83.616387,solar,255400
32.604997,-83.491239,solar,424103
32.56445,-80.742047,solar,134572
30.29,-82.75,solar,147913
31.26955,-84.228721,solar,372529
33.674689,-81.754444,solar,173076
30.444324,-83.186935,solar,172670
32.329402,-80.694722,solar,28174
33.344319,-81.261774,solar,34014
33.502,-81.254,solar,77828
31.832474,-82.602139,solar,94130
31.871387,-84.361952,solar,179034
31.715814,-82.74946,solar,215515
32.470606,-80.748189,solar,26195
32.705139,-80.903275,solar,22373
31.415531,-84.830714,solar,217988
31.512003,-84.044499,solar,288318
30.9574,-83.2229,solar,98807
31.402919,-84.836814,solar,48879
30.296207,-82.864333,solar,175980
30.849005,-83.643279,solar,352578
30.2473,-82.226907,solar,133986
33.340179,-80.697336,solar,138781
33.316159,-80.68244,solar,144639
30.50391,-81.88411,solar,153691
30.28251,-82.18378,solar,157098
32.501558,-83.883386,solar,21879
34.6779,-82.8231,natural gas,91218
30.2354,-84.2233,solar,73517
33.335583,-80.634174,solar,164090
31.196185,-84.147539,solar,132550
30.466428,-82.968718,solar,166227
31.269676,-84.176321,solar,227781
33.094931,-81.434842,solar,163739
30.747916,-84.680492,solar,492168
34.708762,-80.118838,solar,154458
31.06987,-83.596183,solar,50663
33.648979,-80.942818,solar,126905
31.766506,-84.797206,solar,193393
32.39597,-83.762901,solar,168841
32.025,-84.7325,solar,237776
31.877717,-82.333892,solar,60281
30.86205,-83.65165,solar,369725
31.708821,-82.715724,solar,257376
34.421,-81.393,solar,21758
30.394298,-81.557214,natural gas,40498
33.945207,-81.571162,solar,98457
33.458665,-87.356823,hydroelectric,174904
31.0069,-88.0103,natural gas,11894419
32.583889,-86.283056,hydroelectric,509729
32.6017,-87.7811,natural gas,1238220
33.7845,-86.0524,hydroelectric,238854
33.2553,-87.4495,hydroelectric,175061
32.6189,-86.2548,hydroelectric,441274
33.425878,-86.337547,hydroelectric,412918
32.9633,-86.5187,hydroelectric,601330
32.680394,-85.911442,hydroelectric,358612
32.806025,-86.444892,hydroelectric,544471
33.9406,-87.1077,hydroelectric,325963
32.535436,-85.887614,hydroelectric,235345
34.172142,-85.753806,hydroelectric,235864
32.5743,-85.8901,hydroelectric,142032
33.244211,-86.458056,natural gas,4044923
32.100881,-87.399767,hydroelectric,315108
34.7042,-87.1189,nuclear,29325461
34.421272,-86.393931,hydroelectric,560724
34.8069,-87.3819,hydroelectric,1373698
31.400255,-86.476449,natural gas,3895666
30.5661,-87.2244,natural gas,1474078
30.2686,-85.7003,natural gas,4542044
32.663,-85.0908,hydroelectric,423677
32.6096,-85.0795,hydroelectric,142422
32.5155,-85.0004,hydroelectric,148468
31.624501,-85.065237,hydroelectric,424987
30.34,-88.4919,natural gas,1011171
30.4392,-89.0286,natural gas,2595782
30.8889,-88.8054,natural gas,68575
31.528,-89.3004,natural gas,1222455
31.2231,-85.1116,nuclear,12988196
33.6319,-87.0597,coal,21067413
30.5322,-88.5553,natural gas,10960074
32.324242,-86.784319,hydroelectric,275522
32.918674,-85.1887,hydroelectric,213107
33.258281,-85.616047,hydroelectric,160972
34.79782,-87.62537,hydroelectric,2518491
31.2546,-88.0299,natural gas,792908
31.26423,-88.00267,natural gas,846721
32.310226,-86.52542,natural gas,495565
32.6078,-85.0975,natural gas,11641023
30.59208,-87.135391,natural gas,79601
30.525445,-88.128477,natural gas,1528810
33.9486,-85.2769,natural gas,454924
32.381352,-86.574366,natural gas,6762115
33.4072,-85.0386,natural gas,2571652
33.4083,-85.0403,natural gas,2333887
32.7976,-88.606,natural gas,46301
31.6004,-89.9468,natural gas,82478
31.982076,-89.412714,natural gas,234826
31.5825,-87.4889,biomass,301572.61
31.2434,-89.0456,biomass,425784.54
30.5958,-87.2525,natural gas,527922.93
34.2528,-85.3275,petroleum,416001
32.2268,-88.0252,biomass,350151.32
33.3602,-88.46,biomass,517644
30.5966,-87.3264,biomass,377798.78
32.4187,-86.4718,biomass,538553
32.426016,-86.870912,natural gas,400141
31.166,-85.0951,biomass,546064
33.328107,-86.356825,biomass,148251
30.7811,-89.8575,biomass,443479.03
31.5825,-87.4889,biomass,347937.82
30.43203,-88.18241,natural gas,57303
31.9698,-87.4806,biomass,427148
32.4541,-87.9759,biomass,312556.22
31.077,-87.1116,biomass,432249.28
32.1761,-85.0272,biomass,743639.32
31.4894,-87.8989,biomass,70289.16
34.3356,-89.9275,natural gas,4072699
33.3761,-89.2183,coal,2917579
33.6464,-88.2717,natural gas,4662359
33.0147,-89.6753,natural gas,3346398
30.7478,-88.0575,natural gas,1534976
30.5664,-87.115,natural gas,1318024
32.6514,-86.7386,natural gas,3013188
34.6292,-87.0214,natural gas,2769516
34.6397,-87.0639,natural gas,5032840
33.5883,-85.9731,natural gas,494556
33.000669,-85.903278,natural gas,5116770
32.6497,-86.74,natural gas,4552867
34.835,-89.2026,natural gas,5051650
30.791389,-89.909166,natural gas,378699
33.3792,-89.2089,natural gas,3949230
33.2881,-89.4201,natural gas,3425619
33.406385,-85.036988,natural gas,8993964
33.1661,-86.2825,natural gas,104017
30.928333,-85.426111,biomass,31950
32.654722,-88.762222,natural gas,4226172
32.960714,-87.655419,biomass,36625.84
30.57,-87.39,biomass,22376
30.515448,-86.518407,solar,56177
30.430766,-86.895204,solar,65363
30.470351,-87.335193,solar,87760
34.343875,-85.866103,biomass,29838
34.831511,-87.842204,solar,163332
31.397089,-89.485884,solar,105588
31.403531,-89.49764,solar,112760
31.275828,-89.301156,solar,96849
32.876313,-85.38821,solar,164828
30.0081,-89.9372,natural gas,366686
34.94974,-86.868053,solar,32353
31.837173,-89.4635,natural gas,52963
32.453955,-88.549484,solar,128014
30.737741,-88.04977,natural gas,344588
34.76973,-87.90454,solar,490011
30.877262,-85.40065,solar,158095
30.103137,-85.410393,solar,115078
30.015,-89.92,solar,37168
30.782897,-85.078686,solar,150617
30.841873,-87.343975,solar,147886
34.4425,-93.0262,hydroelectric,112694
34.4341,-92.9049,natural gas,210136
34.4272,-92.8941,hydroelectric,31895
34.211913,-93.110963,hydroelectric,134872
34.148427,-93.715168,hydroelectric,30799
34.570984,-93.194425,hydroelectric,169885
33.5648,-92.7917,natural gas,45993
30.4922,-91.1864,natural gas,2979899
30.2844,-93.2911,coal,3274613
30.8439,-92.261111,natural gas,3871117
30.005067,-90.461694,natural gas,837186
32.5181,-93.7611,natural gas,85328
32.7047,-93.9597,natural gas,134715
30.6739,-91.3556,natural gas,142648
32.2831,-90.9306,natural gas,308819
30.0242,-93.878,natural gas,2899168
32.3766,-94.6415,natural gas,364279
32.848163,-94.547986,natural gas,1036562
31.93985,-94.989834,natural gas,228181
34.4228,-92.1406,coal,5278440
30.7261,-91.3692,coal,3834858
32.0081,-91.0478,nuclear,8600330
33.05522,-94.839993,coal,4229951
32.2606,-94.5706,coal,12592122
31.395,-92.716667,petroleum,5475799
31.060893,-94.1062,hydroelectric,59417
34.138779,-94.684498,hydroelectric,113639
30.757,-91.3327,nuclear,8305718
31.3207,-92.4613,natural gas,120322.44
31.173484,-93.565877,hydroelectric,86491
34.7956,-92.3569,hydroelectric,72658
30.7975,-94.1756,hydroelectric,22694
33.986501,-91.315788,hydroelectric,366684
33.6094,-93.7924,natural gas,69778
33.35,-91.1167,natural gas,755886
32.90411,-90.3781,natural gas,150494
30.0497,-90.6839,natural gas,20038
30.2,-91,natural gas,412040.32
30.2178,-93.7422,biomass,272300
30.8606,-93.3756,biomass,407036.42
30.2012,-93.1269,biomass,80386
33.1421,-91.975,natural gas,44962.21
31.6285,-90.0809,biomass,430303
34.221213,-91.907365,biomass,306023
30.489722,-91.187222,natural gas,473463
30.7108,-91.3236,biomass,120063
30.0552,-93.7579,natural gas,2937113
32.486787,-92.149597,biomass,604365.55
30.3419,-94.0656,biomass,362886.81
30.477,-91.211,natural gas,32423
30.221746,-93.280693,other,156857
30.22612,-93.295173,natural gas,1708412
30.0636,-94.0753,natural gas,4464462
33.7061,-91.2371,biomass,101062
32.2752,-92.7277,biomass,375990.1
30.054,-90.6693,natural gas,256832.27
30.3186,-91.2325,natural gas,1810498
30.1826,-93.3234,other,231645.7
32.1575,-93.5562,biomass,887968
33.2553,-94.0696,biomass,367672.54
32.5292,-90.7742,biomass,174885
33.6417,-94.1083,biomass,599991.64
32.5256,-92.6497,natural gas,44478
30.4992,-91.1872,natural gas,311644
31.088011,-91.618853,hydroelectric,916066
32.388271,-90.908344,natural gas,38789
30.2586,-91.185,natural gas,1350973
34.2181,-91.9025,natural gas,1276484
30.221,-93.2826,natural gas,2697117.98
32.017826,-94.619743,natural gas,3950403
30.1608,-93.345,natural gas,159252
30.428611,-92.413056,natural gas,5045756
32.4481,-94.6903,natural gas,2221933.41
32.378969,-90.219906,natural gas,3069671
34.5923,-92.2166,natural gas,998504
34.9939,-90.0378,natural gas,4672632
30.2588,-93.7353,natural gas,6668773
33.296146,-92.589364,natural gas,12788417
34.183,-90.5621,natural gas,195655
30.2294,-91.065,natural gas,2467513
34.29759,-92.868344,natural gas,3362959
30.3217,-91.2347,natural gas,5001084
30.2825,-92.5997,natural gas,132976
32.7061,-92.0683,natural gas,4239148
32.6908,-92.0183,natural gas,2724331.62
32.3958,-94.4367,natural gas,2762067
31.832132,-94.90064,biomass,428528
34.4297,-92.8317,natural gas,3311472
30.2554,-92.0433,natural gas,95973
30.187508,-90.983963,natural gas,537858
30.1694,-91.9923,natural gas,84246
34.8332,-92.157103,biomass,24153
33.649722,-93.811944,coal,3681339
32.51947,-93.760125,natural gas,3121630
30.3038,-94.2526,natural gas,124055
30.209,-90.9921,natural gas,583730.14
30.196571,-93.32197,natural gas,175126
32.003889,-93.391111,other,127073
31.905833,-93.1725,biomass,385349
30.148889,-93.335556,other,184073
30.410556,-91.181389,natural gas,101989.58
33.631538,-92.703611,solar,25322
30.01,-90.460833,natural gas,5537585
30.27099,-93.28861,natural gas,6088759
34.439722,-91.44,solar,171897
