37.229926,-121.979384,biomass
33.953335,-118.112914,biomass
31.429832,-100.51253,solar
28.799264,-81.338224,natural gas
40.77386,-74.03814,natural gas
36.329537,-78.447534,solar
34.144835,-118.146609,natural gas
40.688444,-73.4055,biomass
39.950563,-86.343779,natural gas
38.3475,-122.720944,natural gas
39.759418,-74.253461,solar
32.32555,-110.930936,natural gas
40.850095,-74.350835,natural gas
33.826338,-117.515411,natural gas
34.151177,-117.471412,natural gas
40.248314,-74.684877,natural gas
39.787263,-89.607225,coal
37.434536,-121.891387,natural gas
34.047424,-118.264589,natural gas
34.441994,-119.258898,natural gas
46.832972,-100.807222,other
33.9702333,-112.73165,solar
41.067836,-73.545266,natural gas
39.153272,-76.743717,biomass
48.937851,-122.667679,natural gas
38.970361,-76.937333,natural gas
40.1941978,-74.5953015,petroleum
40.265916,-94.015705,wind
39.822355,-75.240447,natural gas
39.914711,-104.986758,natural gas
37.700508,-121.908364,biomass
42.077128,-87.860788,natural gas
39.9831,-83.1529,natural gas
27.209511,-81.837752,solar
31.62396,-84.215788,hydroelectric
35.458583,-86.057316,hydroelectric
37.898575,-122.30073,natural gas
41.676619,-70.307049,petroleum
38.089447,-122.551755,natural gas
37.798513,-122.449846,natural gas
34.145099,-118.256433,natural gas
25.76768,-80.192467,biomass
35.843605,-78.886448,biomass
40.655361,-74.529919,natural gas
37.76292,-121.963662,natural gas
38.459554,-122.73023,geothermal
41.107885,-73.5469602,natural gas
43.612237,-116.244471,biomass
41.725315,-87.683693,natural gas
26.209987,-81.769531,biomass
47.90934,-122.225824,hydroelectric
41.468444,-87.343613,other
46.901222,-102.790822,wind
35.97141,-114.911332,solar
45.451608,-122.782599,hydroelectric
39.24629,-94.644943,coal
32.758293,-97.353585,natural gas
38.508172,-90.331113,petroleum
27.937057,-82.481113,biomass
40.383833,-105.519783,hydroelectric
38.242693,-122.625049,natural gas
39.250765,-119.948927,geothermal
34.242065,-111.322538,hydroelectric
45.750542,-87.085129,biomass
37.502912,-122.245569,natural gas
33.953257,-84.657297,hydroelectric
40.301734,-75.853085,biomass
41.422533,-81.7584885,other
39.864114,-75.678987,natural gas
42.322031,-71.172395,natural gas
37.413353,-121.897995,natural gas
31.248479,-90.471779,solar
29.519213,-95.121843,natural gas
37.073405,-88.124752,hydroelectric
37.700349,-121.841063,biomass
29.598455,-98.276067,solar
37.114233,-76.494498,biomass
39.02,-94.661182,natural gas
38.658528,-75.592966,biomass
39.027391,-76.917328,natural gas
42.065634,-80.037239,biomass
38.256667,-122.065139,biomass
34.013087,-118.493843,natural gas
39.689269,-123.483443,biomass
35.993328,-75.651124,solar
32.7808724,-117.0135593,natural gas
40.907627,-74.3976,natural gas
34.98734,-118.94623,natural gas
28.331356,-81.532453,natural gas
40.141056,-82.988972,natural gas
37.441722,-122.170271,natural gas
39.193996,-84.65871,natural gas
35.969448,-112.127675,wind
25.766875,-80.194524,biomass
47.705956,-122.327133,biomass
37.667227,-122.120338,natural gas
41.500575,-95.451663,wind
41.731702,-86.005057,solar
28.037035,-80.664204,solar
47.598608,-120.655636,hydroelectric
45.123159,-67.348144,biomass
41.732798,-86.004993,solar
39.9102501,-76.7015182,biomass
26.455815,-80.190072,biomass
42.013729,-71.231754,natural gas
41.410173,-82.662914,natural gas
46.884658,-98.719555,coal
30.254019,-81.536459,natural gas
30.716158,-95.565944,natural gas
40.508497,-88.985575,wind
37.782622,-121.228683,biomass
45.65847,-97.017933,wind
33.663218,-112.186998,natural gas
36.110444,-86.723917,natural gas
25.813933,-80.194551,biomass
42.093309,-75.823411,natural gas
29.867259,-95.538125,natural gas
39.204837,-106.858507,biomass
41.588366,-87.216556,natural gas
41.370726,-72.119398,natural gas
40.075235,-75.686034,nuclear
38.297635,-122.302617,natural gas
30.247661,-97.750105,natural gas
40.267115,-74.471887,solar
40.436935,-75.414433,natural gas
39.050339,-77.11657,natural gas
37.928278,-122.514823,natural gas
41.663503,-93.465484,natural gas
37.32486,-79.190523,solar
43.664423,-70.269631,biomass
39.19477,-75.54729,natural gas
39.088417,-74.8215,natural gas
42.60901,-88.407819,biomass
38.912194,-94.795583,natural gas
41.442449,-74.376565,natural gas
43.018501,-85.723629,biomass
39.168351,-123.210046,geothermal
38.887481,-77.092956,natural gas
41.146266,-73.257157,natural gas
46.463553,-84.386795,hydroelectric
47.713606,-122.570495,biomass
42.098547,-72.072596,natural gas
36.226876,-121.761506,biomass
42.395775,-71.594724,natural gas
42.428639,-76.509111,natural gas
37.963695,-121.737262,natural gas
36.458847,-80.636683,solar
33.741311,-116.409258,wind
42.843659,-85.862462,natural gas
44.780304,-69.727027,hydroelectric
36.165908,-115.158343,natural gas
34.075443,-84.652009,hydroelectric
41.2328,-77.019865,biomass
42.303637,-71.394171,natural gas
38.1334859,-79.0434692,biomass
37.339661,-121.905085,natural gas
39.726633,-121.802538,hydroelectric
33.824931,-116.548824,wind
41.29053,-73.832532,biomass
43.657608,-93.318547,wind
38.815129,-77.642614,natural gas
37.756265,-122.249306,petroleum
29.774658,-95.821859,natural gas
40.499647,-78.391352,wind
29.561504,-95.695242,coal
41.53713,-73.005368,natural gas
39.768966,-94.801118,natural gas
47.609686,-122.332152,biomass
35.835623,-78.642569,natural gas
37.872835,-122.510499,natural gas
40.749156,-74.136392,biomass
40.908225,-74.557405,natural gas
42.516609,-71.032521,biomass
40.735082,-73.87067,natural gas
38.34664,-78.286103,natural gas
39.567218,-104.877928,natural gas
40.760821,-73.829676,natural gas
36.255329,-94.152637,natural gas
30.265264,-91.994232,natural gas
41.93056,-74.908742,hydroelectric
42.056357,-86.456352,nuclear
42.447575,-75.048622,hydroelectric
43.622061,-83.932241,natural gas
27.6400894,-80.5135068,solar
38.67344,-90.013486,other
40.961378,-91.528249,solar
38.949021,-77.339711,natural gas
44.935964,-93.347857,biomass
45.624071,-70.25201,wind
40.031566,-105.257368,natural gas
47.468107,-121.716454,hydroelectric
39.9548017,-105.1646291,natural gas
39.885339,-75.002825,biomass
41.70995,-112.198576,hydroelectric
47.590359,-117.56168,biomass
41.527018,-72.773982,natural gas
41.529391,-87.709287,natural gas
45.659872,-122.582467,natural gas
38.730606,-120.788085,hydroelectric
44.025597,-116.942114,solar
40.020306,-105.257028,natural gas
26.120885,-80.177098,biomass
28.013295,-82.736244,biomass
31.322701,-89.38188,solar
32.719384,-117.159567,natural gas
37.398894,-122.110682,natural gas
40.1873056,-80.2293889,biomass
33.557279,-117.668035,biomass
